Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
Id_vsaqz8ye7r,2023-03-01,4,studying,,Urban,Mpumalanga,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,2000,1,0
Id_wxtou6w5eu,2023-02-08,4,wage employed,121.0,Suburb,Limpopo,1.0,,,3.0,40 - 49 %,,,60 - 69 %,40 - 49 %,1,1,2000,1,0
Id_iti6x2fx1j,2022-03-17,2,unemployed,80.0,Rural,Gauteng,1.0,0.0,0.0,1.0,,60 - 69 %,40 - 49 %,,,0,1,2000,1,0
Id_98xt8lvu61,2023-02-15,4,studying,,Urban,North West,,,,,,,,,,1,1,1999,2,0
Id_oss55inbnt,2023-02-08,4,unemployed,67.0,Rural,Limpopo,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,0,1,2003,7,0
Id_paj5h0ql9c,2021-08-11,1,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,50 - 59 %,60 - 69 %,,,1,1,1994,10,1
Id_x04ow7tv17,2022-03-17,2,wage employed,22.0,Rural,KwaZulu-Natal,1.0,1.0,0.0,2.0,60 - 69 %,,70 - 79 %,,50 - 59 %,0,1,2000,1,1
Id_9g8oizoxuo,2022-03-15,2,unemployed,444.0,Urban,Gauteng,1.0,,,,40 - 49 %,,,50 - 59 %,30 - 39 %,1,1,2000,1,0
Id_j5teybhjmi,2023-03-23,4,unemployed,64.0,Urban,Gauteng,,,,,,,,,,1,1,2003,1,0
Id_ljmtuj60ch,2022-08-11,3,other,,Urban,Mpumalanga,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,1998,3,1
Id_38k5853uh2,2022-02-21,2,wage employed,139.0,Urban,Gauteng,1.0,,1.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,1997,3,1
Id_38lg0mj96u,2023-02-21,4,studying,,Rural,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,0,1,1992,5,0
Id_xd9e6okci3,2023-03-20,4,unemployed,1800.0,Urban,KwaZulu-Natal,0.0,,,,,,,,,1,1,1988,1,0
Id_byir1f87xp,2023-03-17,4,unemployed,3017.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1994,5,0
Id_5ay308m2if,2022-03-15,2,unemployed,795.0,Suburb,Gauteng,1.0,,,3.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
Id_pbri89eaah,2022-02-25,2,unemployed,333.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,1991,4,0
Id_uxfe4qzv9k,2023-03-14,4,wage employed,2708.0,Suburb,North West,,,,,,,,,,1,1,1991,3,0
Id_qrha2etuuk,2023-03-01,4,unemployed,5.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,60 - 69 %,60 - 69 %,,,1,1,2000,1,0
Id_e5reyganeq,2023-03-15,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,60 - 69 %,,,1,1,1991,3,0
Id_1hkz4jjunh,2022-03-04,2,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,1
Id_1crzuhaw9n,2023-02-17,4,self employed,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,60 - 69 %,,,1,1,1993,3,1
Id_o8q5tdzx8f,2021-08-12,1,self employed,396.0,Suburb,Mpumalanga,0.0,,,1.0,,,,,,1,1,1992,8,0
Id_146x296b33,2023-03-16,4,unemployed,1127.0,Rural,North West,0.0,0.0,0.0,,,,,,,1,1,2001,1,1
Id_nhvpt6ddrf,2022-03-03,2,wage employed,616.0,Urban,Eastern Cape,1.0,,,5.0,,80 - 100 %,,70 - 79 %,,1,1,2000,1,1
Id_olnuliwk8g,2022-03-14,2,studying,,Urban,Gauteng,1.0,0.0,0.0,1.0,,30 - 39 %,60 - 69 %,,,1,1,2000,1,1
Id_usurwq4zfm,2023-03-16,4,self employed,,Rural,Limpopo,,,,,,,,,,1,1,1991,7,1
Id_d14c2f04mt,2022-07-29,3,unemployed,5.0,Urban,Gauteng,,,,,,,,,,1,1,2002,8,0
Id_b98akugud8,2023-02-21,4,studying,,Suburb,Western Cape,1.0,0.0,0.0,,40 - 49 %,,50 - 59 %,,,0,1,1999,3,1
Id_igzmrmr5jq,2022-02-28,2,wage employed,1006.0,Urban,Gauteng,1.0,,,1.0,,40 - 49 %,40 - 49 %,,,0,1,1996,5,0
Id_4ymor6ejnr,2022-03-07,2,unemployed,64.0,Suburb,Eastern Cape,0.0,,,1.0,,,,,,0,1,2000,1,0
Id_kk5t44m1wq,2023-02-20,4,self employed,5.0,Rural,North West,,,,,,,,,,0,1,2002,2,1
Id_bxfl8nhkur,2023-02-06,4,unemployed,432.0,Rural,Mpumalanga,1.0,0.0,0.0,2.0,30 - 39 %,,70 - 79 %,,40 - 49 %,1,1,2002,8,0
Id_qacmd63rso,2023-02-21,4,wage employed,151.0,Rural,Mpumalanga,,,,,,,,,,0,1,1997,1,0
Id_mpqjhcc7rp,2022-03-03,2,self employed,2362.0,Suburb,Eastern Cape,1.0,,,,0 - 29 %,,50 - 59 %,,,1,1,2000,1,1
Id_gbm2s1im0x,2023-02-16,4,studying,,Suburb,Eastern Cape,,,,,,,,,,0,1,2000,5,0
Id_c62cp8rjgo,2023-02-20,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1997,11,0
Id_k8klxv6ko6,2022-08-04,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2003,3,0
Id_o2b69ip3uk,2023-03-15,4,studying,,Urban,Mpumalanga,,,,,,,,,,1,1,2003,1,0
Id_lbok6v7jjf,2023-02-28,4,wage employed,304.0,Rural,North West,,,,,,,,,,0,1,2001,8,0
Id_7h0mvyroor,2022-07-29,3,other,,Urban,Gauteng,,,,,,,,,,1,1,1993,12,1
Id_l9rj0bzv5u,2023-02-22,4,unemployed,365.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,60 - 69 %,40 - 49 %,,,0,1,2001,6,0
Id_coa53jnva1,2023-02-06,4,unemployed,646.0,Urban,Eastern Cape,,,,,,,,,,0,1,1988,4,0
Id_80hpfc86fu,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,,0 - 29 %,40 - 49 %,,,1,1,1997,1,1
Id_7z5k665l7k,2023-02-08,4,unemployed,36.0,Rural,Limpopo,,,,,,,,,,0,1,1997,9,0
Id_v3uo6uj7dh,2022-08-01,3,unemployed,583.0,Urban,Free State,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,1,1,1998,7,0
Id_xf1kke6gq7,2022-03-11,2,unemployed,95.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,30 - 39 %,,70 - 79 %,,50 - 59 %,1,1,2000,1,0
Id_jt7yrxohq2,2023-02-15,4,unemployed,1795.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,1,1,2000,1,0
Id_bpw6o2utc6,2023-03-01,4,wage employed,122.0,Rural,Limpopo,1.0,0.0,0.0,1.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1,0
Id_3saar3caa1,2022-08-10,3,wage employed,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,8,0
Id_qedjnxqg01,2022-03-03,2,unemployed,388.0,Urban,Eastern Cape,1.0,1.0,0.0,1.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
Id_au3uhx7clc,2023-02-15,4,wage employed,214.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,2001,9,0
Id_gqq9q7tkn6,2022-03-09,2,unemployed,72.0,Rural,North West,1.0,,,1.0,,30 - 39 %,30 - 39 %,,,1,1,2001,5,0
Id_ti1pc99i3f,2022-08-15,3,unemployed,158.0,Urban,Gauteng,,,,,,,,,,1,1,1996,8,0
Id_wmfqodjcg2,2021-08-12,1,wage employed,0.0,Urban,Western Cape,0.0,,,4.0,,,,,,1,1,1986,12,0
Id_6jvs6q129x,2023-02-10,4,wage employed,122.0,Urban,Western Cape,1.0,0.0,0.0,5.0,,50 - 59 %,,60 - 69 %,,1,1,1999,4,0
Id_1e5ij8s8zg,2022-03-01,2,studying,,Urban,Western Cape,1.0,,,5.0,,70 - 79 %,,60 - 69 %,,0,1,1998,8,1
Id_o6gynh6abd,2022-02-24,2,unemployed,127.0,Urban,Free State,1.0,,,,,40 - 49 %,,40 - 49 %,,1,1,1990,4,1
Id_0uepqtqhml,2023-02-07,4,unemployed,432.0,Rural,Mpumalanga,1.0,0.0,0.0,3.0,0 - 29 %,,30 - 39 %,,,1,1,2000,1,0
Id_wr4ua4oo3s,2022-08-10,3,unemployed,217.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,0 - 29 %,,,50 - 59 %,30 - 39 %,1,1,2002,3,0
Id_unbbsglh3m,2023-02-14,4,studying,,Rural,Limpopo,0.0,0.0,0.0,,,,,,,0,1,1999,10,0
Id_mjaijos2ha,2023-03-09,4,unemployed,795.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,60 - 69 %,,,1,1,2002,6,0
Id_a8alhq8zjf,2022-08-10,3,other,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,1998,6,1
Id_fmqfqzijho,2023-02-20,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,50 - 59 %,,,0,1,1995,5,0
Id_1t8tn5n2fk,2022-03-07,2,wage employed,526.0,Rural,Eastern Cape,,,,,,,,,,0,1,2000,1,0
Id_1uieex1hc3,2023-02-27,4,unemployed,36.0,Suburb,Mpumalanga,1.0,0.0,0.0,1.0,,60 - 69 %,80 - 100 %,,,0,1,2003,9,0
Id_jklnj2eg9c,2022-02-28,2,studying,,Urban,Gauteng,1.0,,,3.0,,30 - 39 %,40 - 49 %,,,0,1,2002,1,1
Id_vx62e4sxa6,2022-03-15,2,unemployed,444.0,Urban,Limpopo,0.0,0.0,0.0,1.0,,,,,,1,1,2000,1,0
Id_sdpei8wxtf,2022-03-07,2,studying,,Urban,Western Cape,1.0,,,3.0,,50 - 59 %,50 - 59 %,,,0,1,2000,1,0
Id_h78x9n46kk,2022-03-17,2,unemployed,446.0,Urban,Mpumalanga,,,,,,,,,,0,1,2000,1,0
Id_hc2clvk8ox,2022-08-02,3,unemployed,797.0,Urban,Western Cape,,,,,,,,,,0,1,1992,12,0
Id_2sv3v6k8ii,2022-03-08,2,wage employed,25.0,Urban,Western Cape,0.0,,,2.0,,,,,,0,1,1998,11,0
Id_323sokjmr8,2022-03-03,2,unemployed,432.0,Urban,Gauteng,1.0,,,5.0,,60 - 69 %,,40 - 49 %,,1,1,2000,1,0
Id_rrc8w1fyx2,2022-09-03,3,other,,Urban,Free State,0.0,,,1.0,,,,,,0,1,1987,7,1
Id_qre6g4tro2,2023-03-17,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,1992,3,0
Id_f9pa03huvb,2022-03-17,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,2000,1,0
Id_1rc10hqm92,2022-02-24,2,unemployed,1156.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1992,5,0
Id_gav4hl7rxv,2022-08-08,3,studying,,Urban,Western Cape,,,,,,,,,,1,0,1999,5,0
Id_gsjcq6ik1j,2022-03-04,2,unemployed,5.0,Rural,Eastern Cape,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,40 - 49 %,1,1,2000,1,0
Id_ti6l151o2r,2022-02-25,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2000,7,1
Id_de88td13gs,2022-08-03,3,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2004,3,0
Id_fai4e1eqda,2023-03-17,4,studying,,Urban,Limpopo,,,,,,,,,,1,1,2001,5,0
Id_sg7gd0t295,2023-03-06,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2001,8,0
Id_bzgojouu8t,2023-03-03,4,unemployed,1826.0,Rural,Mpumalanga,,,,,,,,,,1,1,2000,1,0
Id_12ybsjz1ln,2023-03-14,4,studying,,Urban,KwaZulu-Natal,0.0,0.0,0.0,2.0,,,,,,1,1,1989,9,0
Id_eub21tay54,2023-03-22,4,unemployed,1160.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,5.0,,,,,,1,1,1995,5,0
Id_v0faiw0ngl,2022-08-05,3,unemployed,66.0,Rural,Mpumalanga,0.0,,,4.0,,,,,,0,1,1991,4,0
Id_cbe9at6r02,2023-03-23,4,unemployed,1160.0,Rural,KwaZulu-Natal,0.0,,,,,,,,,1,1,2000,7,0
Id_vpm218xt79,2023-03-02,4,studying,,Urban,Free State,1.0,,,1.0,,50 - 59 %,,40 - 49 %,40 - 49 %,0,1,2000,1,1
Id_3irsplcniv,2022-08-03,3,wage employed,,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,0 - 29 %,,30 - 39 %,,30 - 39 %,0,1,1994,3,0
Id_j5n1jzmljq,2022-08-02,3,wage employed,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,30 - 39 %,,40 - 49 %,,1,1,2001,10,0
Id_61mv31z07o,2023-03-16,4,unemployed,396.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,2003,3,0
Id_gov4ucki2f,2023-02-17,4,unemployed,401.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,60 - 69 %,,40 - 49 %,,0,1,2003,6,0
Id_y2k3chwwz8,2022-08-11,3,other,,Suburb,Gauteng,1.0,0.0,0.0,1.0,,60 - 69 %,50 - 59 %,,,0,1,1992,9,1
Id_2jf68q4lbs,2022-03-15,2,unemployed,1174.0,Urban,Mpumalanga,0.0,0.0,0.0,5.0,,,,,,1,1,2000,1,0
Id_emtwsatnwy,2023-03-07,4,unemployed,95.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,1,1,1996,9,0
Id_j28yrk85x0,2023-03-22,4,unemployed,1374.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,1,1,2000,11,0
Id_wvye3p8spy,2023-03-23,4,unemployed,1430.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,1998,1,0
Id_p7wh6fh2q5,2023-02-17,4,studying,,Urban,North West,1.0,0.0,0.0,3.0,40 - 49 %,,,50 - 59 %,40 - 49 %,1,1,2000,10,0
Id_qzpnkb0vhl,2022-08-08,3,unemployed,2075.0,Rural,Limpopo,1.0,0.0,0.0,1.0,,50 - 59 %,50 - 59 %,,,0,1,1997,12,0
Id_k24mcowcmm,2021-08-20,1,studying,,Urban,KwaZulu-Natal,1.0,,,3.0,,,,,,0,1,2001,9,1
Id_rq9sxo9pla,2023-03-07,4,unemployed,826.0,Rural,North West,1.0,0.0,0.0,3.0,40 - 49 %,,70 - 79 %,,40 - 49 %,1,1,2002,2,0
Id_oezw3he4es,2022-03-15,2,unemployed,1160.0,Rural,Mpumalanga,1.0,,,2.0,,,,,,1,1,2000,1,0
Id_6tq7diplxd,2022-03-07,2,studying,,Urban,Free State,1.0,0.0,0.0,1.0,40 - 49 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,1
Id_hixrso5rtc,2022-03-11,2,employment programme,20.0,Urban,Free State,1.0,0.0,1.0,2.0,30 - 39 %,,50 - 59 %,,,1,1,2000,1,1
Id_gklghrnua5,2023-02-02,4,unemployed,1377.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,60 - 69 %,70 - 79 %,,,0,1,1995,7,0
Id_je5phabkbl,2021-08-19,1,unemployed,1244.0,Urban,Gauteng,0.0,,,5.0,,,,,,1,1,1998,7,1
Id_ovhayypjyx,2023-03-23,4,studying,,Suburb,Mpumalanga,,,,,,,,,,1,1,1999,9,0
Id_bw9g0von40,2022-08-15,3,other,,Urban,Gauteng,,,,,,,,,,0,1,2000,2,1
Id_1ms7fhnqg3,2023-02-20,4,unemployed,798.0,Urban,Free State,,,,,,,,,,0,1,1990,5,0
Id_c9gcgzswq7,2022-08-12,3,unemployed,217.0,Urban,Western Cape,1.0,,,,,30 - 39 %,50 - 59 %,,,1,1,1995,4,0
Id_xw22x117lb,2023-03-02,4,unemployed,826.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1997,12,0
Id_2fp8wow7xc,2022-08-04,3,studying,,Urban,Gauteng,1.0,0.0,1.0,,,70 - 79 %,60 - 69 %,,0 - 29 %,0,1,1997,9,0
Id_osjiyludvf,2023-03-03,4,unemployed,398.0,Suburb,Gauteng,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,2001,1,0
Id_xfoviceyx2,2023-02-16,4,wage employed,485.0,Suburb,North West,0.0,0.0,0.0,3.0,,,,,,0,1,1990,4,0
Id_pw12nralht,2023-03-24,4,unemployed,1525.0,Rural,Limpopo,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,0 - 29 %,1,1,1995,5,0
Id_da25flp9eo,2022-03-04,2,self employed,1011.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,,60 - 69 %,,,1,1,2000,1,0
Id_4z6fbtfv20,2023-02-02,4,unemployed,401.0,Urban,Gauteng,1.0,0.0,0.0,2.0,40 - 49 %,,60 - 69 %,,30 - 39 %,0,1,2003,3,0
Id_nqkt66odwy,2022-03-03,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,0 - 29 %,1,1,2000,1,1
Id_d2br81j49j,2022-03-01,2,unemployed,795.0,Suburb,Eastern Cape,1.0,,,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,4,0
Id_mqc80r1za5,2022-08-08,3,wage employed,1254.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,,,,,1,1,1986,10,1
Id_f5v28gs833,2022-08-05,3,wage employed,,Rural,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,1993,3,0
Id_4opjragg7w,2023-03-02,4,unemployed,370.0,Urban,Gauteng,1.0,0.0,0.0,3.0,40 - 49 %,,50 - 59 %,,50 - 59 %,0,1,2001,4,0
Id_gwrq49fmx2,2021-08-19,1,studying,,Rural,Limpopo,1.0,,1.0,4.0,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,1993,1,0
Id_kgmhzakiet,2022-03-01,2,unemployed,0.0,Urban,Free State,1.0,,,2.0,40 - 49 %,,50 - 59 %,,,0,1,1998,8,1
Id_ihwimcnhvw,2021-08-17,1,self employed,1117.0,Rural,North West,1.0,,,2.0,,,,,,1,1,1990,11,1
Id_098x6flxiv,2022-03-08,2,wage employed,331.0,Urban,Eastern Cape,0.0,,,3.0,,,,,,0,1,1992,1,0
Id_9i4sjsbj5g,2023-02-23,4,studying,,Urban,Mpumalanga,,,,,,,,,,0,1,2004,7,0
Id_frln2gjj2e,2021-08-18,1,wage employed,0.0,Urban,Free State,1.0,,,2.0,,40 - 49 %,50 - 59 %,,,0,1,1996,12,0
Id_wskog9pfpj,2022-08-04,3,unemployed,797.0,Urban,Gauteng,,,,,,,,,,1,1,1979,11,0
Id_94wzibcfjg,2022-03-15,2,unemployed,690.0,Urban,Mpumalanga,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,2000,1,1
Id_wfde8oab7n,2021-08-12,1,studying,,Rural,KwaZulu-Natal,0.0,,,1.0,,,,,,1,1,1996,12,0
Id_3gda50awq7,2023-02-16,4,studying,,Urban,KwaZulu-Natal,1.0,,,1.0,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,2000,1,0
Id_360ohzfyfy,2022-08-02,3,wage employed,,Urban,Western Cape,1.0,0.0,0.0,0.0,0 - 29 %,,60 - 69 %,,,1,1,1997,12,0
Id_lk27vi4b3m,2023-02-17,4,unemployed,798.0,Urban,Free State,0.0,0.0,0.0,5.0,,,,,,0,1,1999,12,0
Id_detc9e1r1w,2023-02-15,4,studying,,Urban,Eastern Cape,1.0,1.0,0.0,5.0,50 - 59 %,,,50 - 59 %,,0,1,2000,1,1
Id_7jf18gumri,2022-02-24,2,unemployed,402.0,Rural,Western Cape,1.0,,,4.0,,,,,,1,1,1997,8,0
Id_vl5shdyb6o,2022-03-04,2,studying,,Urban,Western Cape,0.0,0.0,0.0,4.0,,,,,,1,1,2000,1,1
Id_ubqoegbx4t,2022-07-29,3,other,,Urban,Gauteng,,,,,,,,,,1,1,1999,1,1
Id_nuyp5luqjw,2023-03-14,4,unemployed,2191.0,Urban,North West,0.0,0.0,0.0,3.0,,,,,,1,1,1998,2,0
Id_ct1vzey7oy,2022-03-16,2,unemployed,79.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,,50 - 59 %,,50 - 59 %,,40 - 49 %,0,1,2000,1,0
Id_cyt2vv1vee,2023-02-10,4,unemployed,1862.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,1997,5,0
Id_xqnwldpf00,2023-02-17,4,employment programme,365.0,Urban,Free State,1.0,,,2.0,,30 - 39 %,40 - 49 %,,,1,1,1996,3,0
Id_gflwx560y9,2023-02-09,4,wage employed,92.0,Suburb,Western Cape,,,,,,,,,,0,1,2001,5,0
Id_uhkt2m0cq6,2023-02-15,4,unemployed,0.0,Rural,Limpopo,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,1987,12,1
Id_lrxsgi6e9c,2021-08-13,1,studying,,Rural,Limpopo,1.0,,,2.0,,50 - 59 %,40 - 49 %,,,0,1,1996,3,0
Id_4tsll93e8q,2023-02-15,4,unemployed,1132.0,Urban,Gauteng,1.0,0.0,0.0,5.0,60 - 69 %,,,60 - 69 %,60 - 69 %,0,1,2000,1,0
Id_c6kbtl4jam,2023-03-02,4,unemployed,370.0,Urban,Gauteng,0.0,0.0,0.0,5.0,,,,,,0,1,1993,5,0
Id_aiizj3fjgd,2022-03-01,2,unemployed,764.0,Urban,Free State,1.0,,,3.0,,50 - 59 %,60 - 69 %,,,0,1,1994,5,1
Id_n2zgj7o5fh,2023-02-08,4,wage employed,1831.0,Urban,Mpumalanga,,,,,,,,,,0,1,1994,1,1
Id_ix1auho7jc,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,0 - 29 %,1,1,2000,10,0
Id_7euyzdpwv9,2023-02-06,4,studying,,Urban,Gauteng,,,,,,,,,,0,1,1995,1,1
Id_j15yo4nbsr,2022-03-03,2,wage employed,39.0,Rural,North West,1.0,0.0,0.0,1.0,40 - 49 %,,70 - 79 %,,,1,1,2000,1,0
Id_fd162azv1t,2022-08-12,3,studying,,Rural,Eastern Cape,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1999,6,0
Id_lqqiddfp1n,2023-03-03,4,wage employed,90.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,40 - 49 %,,,1,1,2000,1,0
Id_ybcjyzvwt2,2022-08-04,3,studying,,Urban,Free State,1.0,1.0,0.0,2.0,40 - 49 %,,60 - 69 %,,,1,1,1998,10,0
Id_9wg5z2pxtv,2023-03-24,4,unemployed,735.0,Rural,KwaZulu-Natal,1.0,0.0,1.0,2.0,40 - 49 %,,40 - 49 %,,40 - 49 %,1,1,1996,9,0
Id_exhh8661ip,2022-03-14,2,unemployed,1173.0,Urban,KwaZulu-Natal,1.0,,,5.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1,0
Id_t7l9p267ln,2023-03-06,4,unemployed,1221.0,Urban,Mpumalanga,1.0,0.0,0.0,4.0,,50 - 59 %,60 - 69 %,,,1,1,1995,12,0
Id_iqmrqeckh0,2023-03-14,4,unemployed,64.0,Urban,North West,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,1,1,2001,12,0
Id_mx64mmx5xr,2023-03-20,4,unemployed,795.0,Urban,Gauteng,,,,,,,,,,1,1,1995,10,0
Id_ngor7irziy,2022-08-15,3,studying,,Rural,Mpumalanga,1.0,0.0,0.0,5.0,,50 - 59 %,60 - 69 %,,,1,1,2002,12,0
Id_azqc0mqbq3,2023-02-24,4,wage employed,273.0,Urban,Free State,1.0,0.0,0.0,,0 - 29 %,,50 - 59 %,,,0,1,2003,3,0
Id_d699j7dfeo,2023-03-22,4,unemployed,2256.0,Urban,Eastern Cape,0.0,0.0,0.0,1.0,,,,,,1,1,1996,5,0
Id_ce1uauftw2,2023-02-21,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,1.0,2.0,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,1999,5,1
Id_0jdyoz7mc6,2023-02-17,4,studying,,Urban,Western Cape,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,,0,1,2002,11,0
Id_3ahitnlsjy,2023-03-09,4,unemployed,2256.0,Suburb,Eastern Cape,,,,,,,,,,1,1,1998,4,0
Id_s6f304y30f,2021-08-19,1,studying,,Urban,Gauteng,,,,,,,,,,1,1,2000,9,1
Id_y18nn8wsl9,2023-03-17,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2001,9,0
Id_hpf298ugzp,2023-03-06,4,wage employed,1126.0,Urban,Gauteng,,,,,,,,,,1,1,1994,1,0
Id_dwhoo8hmq0,2022-03-16,2,wage employed,69.0,Rural,Mpumalanga,,,,,,,,,,1,1,2000,1,1
Id_xx9y99ftwn,2022-03-15,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,,40 - 49 %,,1,1,2000,1,0
Id_csuuapl6n4,2022-08-10,3,wage employed,,Urban,Free State,1.0,0.0,0.0,3.0,,,40 - 49 %,,,1,1,1990,3,0
Id_58ew8ejp6o,2023-03-24,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2004,6,0
Id_kwbgwlnmff,2023-02-13,4,unemployed,401.0,Suburb,Northern Cape,0.0,0.0,0.0,1.0,,,,,,0,1,1998,10,0
Id_mhd1xv0clk,2021-08-16,1,wage employed,0.0,Urban,Western Cape,1.0,,,2.0,,,,,,0,1,1996,6,0
Id_xlm1coknr8,2023-03-16,4,unemployed,64.0,Rural,Mpumalanga,,,,,,,,,,1,1,2004,6,0
Id_2drq2qkai1,2023-02-09,4,unemployed,1132.0,Rural,North West,1.0,0.0,0.0,1.0,,0 - 29 %,40 - 49 %,,,0,1,2000,7,0
Id_aqewrn333b,2023-02-09,4,wage employed,59.0,Urban,Gauteng,1.0,,,4.0,,40 - 49 %,,50 - 59 %,,1,1,2000,1,0
Id_fd6i6gbi5d,2023-02-27,4,self employed,,Urban,Mpumalanga,,,,,,,,,,0,1,2003,1,1
Id_5uub95aprm,2023-03-17,4,studying,,Urban,Limpopo,1.0,0.0,0.0,,40 - 49 %,,60 - 69 %,,50 - 59 %,1,1,2001,12,0
Id_zd57atgign,2022-03-15,2,wage employed,68.0,Urban,North West,0.0,,,1.0,,,,,,1,1,2000,1,1
Id_wznjfhz2jt,2022-03-04,2,studying,,Suburb,Eastern Cape,,,,,,,,,,1,1,2000,1,0
Id_jsjn54ieyx,2022-03-16,2,wage and self employed,69.0,Rural,Limpopo,1.0,,,2.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,1
